predicted forward vel,predicted angular vel
0.16819859,-0.008717531
0.21415281,-0.007384114
0.19687414,-0.008316943
0.2454443,-0.008853313
0.28948545,-0.008826325
0.29724598,-0.0089226235
0.2829702,-0.008634975
0.32221055,-0.00808128
0.34418392,-0.007420389
0.3596747,-0.0069824345
0.36116552,-0.007061729
0.40437412,-0.006682692
0.44623542,-0.0042528827
0.50180435,-0.004843386
0.5791724,-0.0030660015
0.6345396,-0.002482906
0.6775892,-0.00028789043
0.71241164,0.0004984699
0.74073267,0.0023453524
0.80914235,0.00349255
0.8290205,0.0027380623
0.8102672,0.001976897
0.87124825,0.008597495
0.8125384,0.00885163
0.80680513,0.010347258
0.887831,0.01131683
0.89105177,0.012182193
0.82636285,0.011172069
0.8335564,0.011639271
0.84460974,0.012296628
0.8350067,0.015251299
0.86493087,0.018536825
0.8639903,0.021316428
0.8645718,0.019984761
0.88531065,0.019325865
